Kod;Nazwa;Wypadki drogowe według pojazdu sprawcy;Rok;Wartosc;Jednostka miary;Atrybut
1000000;ŁÓDZKIE;"hulajnogi elektryczne			";2016;-;szt.; 
1000000;ŁÓDZKIE;"hulajnogi elektryczne			";2017;-;szt.; 
1000000;ŁÓDZKIE;"hulajnogi elektryczne			";2018;-;szt.; 
1000000;ŁÓDZKIE;"hulajnogi elektryczne			";2019;-;szt.; 
1000000;ŁÓDZKIE;"hulajnogi elektryczne			";2020;-;szt.; 
1000000;ŁÓDZKIE;"hulajnogi elektryczne			";2021;-;szt.; 
1000000;ŁÓDZKIE;"hulajnogi elektryczne			";2022;-;szt.; 
1000000;ŁÓDZKIE;"hulajnogi elektryczne			";2023;16;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2002;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2003;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2004;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2005;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2006;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2007;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2008;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2009;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2010;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2011;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2012;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2013;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2014;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2015;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2016;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2017;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2018;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2019;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2020;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2021;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2022;-;szt.; 
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2023;1;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2002;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2003;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2004;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2005;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2006;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2007;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2008;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2009;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2010;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2011;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2012;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2013;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2014;198;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2015;207;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2016;228;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2017;161;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2018;179;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2019;136;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2020;114;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2021;117;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2022;156;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2023;121;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2002;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2003;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2004;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2005;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2006;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2007;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2008;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2009;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2010;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2011;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2012;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2013;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2014;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2015;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2016;-;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2017;81;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2018;101;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2019;64;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2020;52;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2021;45;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2022;54;szt.; 
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2023;52;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2002;-;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2003;-;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2004;-;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2005;-;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2006;-;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2007;-;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2008;-;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2009;-;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2010;-;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2011;-;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2012;-;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2013;-;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2014;3145;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2015;3114;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2016;3351;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2017;3078;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2018;2946;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2019;2739;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2020;1957;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2021;1978;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2022;2010;szt.; 
1200000;MAŁOPOLSKIE;ogółem;2023;1978;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2002;-;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2003;-;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2004;-;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2005;-;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2006;-;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2007;-;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2008;-;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2009;-;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2010;-;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2011;-;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2012;-;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2013;-;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2014;2368;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2015;2364;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2016;2532;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2017;2305;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2018;2120;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2019;2002;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2020;1380;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2021;1349;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2022;1325;szt.; 
1200000;MAŁOPOLSKIE;samochody osobowe;2023;1321;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2002;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2003;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2004;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2005;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2006;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2007;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2008;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2009;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2010;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2011;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2012;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2013;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2014;144;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2015;127;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2016;141;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2017;87;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2018;107;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2019;102;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2020;90;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2021;79;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2022;79;szt.; 
1200000;MAŁOPOLSKIE;motocykle;2023;67;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2002;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2003;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2004;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2005;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2006;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2007;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2008;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2009;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2010;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2011;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2012;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2013;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2014;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2015;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2016;-;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2017;31;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2018;33;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2019;39;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2020;22;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2021;24;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2022;24;szt.; 
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2023;17;szt.; 
1200000;MAŁOPOLSKIE;rowery;2002;-;szt.; 
1200000;MAŁOPOLSKIE;rowery;2003;-;szt.; 
1200000;MAŁOPOLSKIE;rowery;2004;-;szt.; 
1200000;MAŁOPOLSKIE;rowery;2005;-;szt.; 
1200000;MAŁOPOLSKIE;rowery;2006;-;szt.; 
1200000;MAŁOPOLSKIE;rowery;2007;-;szt.; 
1200000;MAŁOPOLSKIE;rowery;2008;-;szt.; 
1200000;MAŁOPOLSKIE;rowery;2009;-;szt.; 
1200000;MAŁOPOLSKIE;rowery;2010;-;szt.; 
1200000;MAŁOPOLSKIE;rowery;2011;-;szt.; 
1200000;MAŁOPOLSKIE;rowery;2012;-;szt.; 
1200000;MAŁOPOLSKIE;rowery;2013;-;szt.; 
1200000;MAŁOPOLSKIE;rowery;2014;248;szt.; 
1200000;MAŁOPOLSKIE;rowery;2015;243;szt.; 
1200000;MAŁOPOLSKIE;rowery;2016;252;szt.; 
1200000;MAŁOPOLSKIE;rowery;2017;220;szt.; 
1200000;MAŁOPOLSKIE;rowery;2018;225;szt.; 
1200000;MAŁOPOLSKIE;rowery;2019;226;szt.; 
1200000;MAŁOPOLSKIE;rowery;2020;201;szt.; 
1200000;MAŁOPOLSKIE;rowery;2021;180;szt.; 
1200000;MAŁOPOLSKIE;rowery;2022;224;szt.; 
1200000;MAŁOPOLSKIE;rowery;2023;262;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2002;-;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2003;-;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2004;-;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2005;-;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2006;-;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2007;-;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2008;-;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2009;-;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2010;-;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2011;-;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2012;-;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2013;-;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2014;105;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2015;102;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2016;79;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2017;80;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2018;74;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2019;71;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2020;49;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2021;49;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2022;51;szt.; 
1200000;MAŁOPOLSKIE;motorowery;2023;38;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2002;-;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2003;-;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2004;-;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2005;-;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2006;-;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2007;-;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2008;-;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2009;-;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2010;-;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2011;-;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2012;-;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2013;-;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2014;149;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2015;141;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2016;202;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2017;211;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2018;224;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2019;176;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2020;128;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2021;152;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2022;137;szt.; 
1200000;MAŁOPOLSKIE;samochody ciężarowe;2023;119;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2002;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2003;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2004;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2005;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2006;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2007;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2008;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2009;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2010;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2011;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2012;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2013;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2014;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2015;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2016;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2017;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2018;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2019;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2020;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2021;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2022;-;szt.; 
1200000;MAŁOPOLSKIE;"hulajnogi elektryczne			";2023;74;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2002;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2003;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2004;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2005;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2006;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2007;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2008;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2009;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2010;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2011;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2012;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2013;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2014;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2015;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2016;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2017;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2018;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2019;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2020;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2021;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2022;-;szt.; 
1200000;MAŁOPOLSKIE;urządzenie transportu osobistego;2023;1;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2002;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2003;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2004;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2005;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2006;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2007;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2008;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2009;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2010;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2011;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2012;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2013;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2014;131;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2015;137;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2016;145;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2017;144;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2018;163;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2019;123;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2020;87;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2021;145;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2022;170;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - ogółem;2023;79;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2002;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2003;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2004;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2005;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2006;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2007;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2008;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2009;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2010;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2011;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2012;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2013;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2014;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2015;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2016;-;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2017;53;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2018;52;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2019;40;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2020;29;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2021;23;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2022;19;szt.; 
1200000;MAŁOPOLSKIE;inne pojazdy - pojazd nieustalony;2023;14;szt.; 
1400000;MAZOWIECKIE;ogółem;2002;-;szt.; 
1400000;MAZOWIECKIE;ogółem;2003;-;szt.; 
1400000;MAZOWIECKIE;ogółem;2004;-;szt.; 
1400000;MAZOWIECKIE;ogółem;2005;-;szt.; 
1400000;MAZOWIECKIE;ogółem;2006;-;szt.; 
1400000;MAZOWIECKIE;ogółem;2007;-;szt.; 
1400000;MAZOWIECKIE;ogółem;2008;-;szt.; 
1400000;MAZOWIECKIE;ogółem;2009;-;szt.; 
1400000;MAZOWIECKIE;ogółem;2010;-;szt.; 
1400000;MAZOWIECKIE;ogółem;2011;-;szt.; 
1400000;MAZOWIECKIE;ogółem;2012;-;szt.; 
1400000;MAZOWIECKIE;ogółem;2013;-;szt.; 
1400000;MAZOWIECKIE;ogółem;2014;3670;szt.; 
1400000;MAZOWIECKIE;ogółem;2015;3427;szt.; 
1400000;MAZOWIECKIE;ogółem;2016;3552;szt.; 
1400000;MAZOWIECKIE;ogółem;2017;3562;szt.; 
1400000;MAZOWIECKIE;ogółem;2018;3609;szt.; 
