Kod;Nazwa;Nietrzeźwi sprawcy;Rok;Wartosc;Jednostka miary;Atrybut
0000000;POLSKA;ogółem;2014;2539;szt.; 
0000000;POLSKA;ogółem;2015;2175;szt.; 
0000000;POLSKA;ogółem;2016;2259;szt.; 
0000000;POLSKA;ogółem;2017;2121;szt.; 
0000000;POLSKA;ogółem;2018;2076;szt.; 
0000000;POLSKA;ogółem;2019;2052;szt.; 
0000000;POLSKA;ogółem;2020;1997;szt.; 
0000000;POLSKA;ogółem;2021;1897;szt.; 
0000000;POLSKA;ogółem;2022;1714;szt.; 
0000000;POLSKA;ogółem;2023;1584;szt.; 
0000000;POLSKA;kierujący pojazdami ogółem;2014;1838;szt.; 
0000000;POLSKA;kierujący pojazdami ogółem;2015;1575;szt.; 
0000000;POLSKA;kierujący pojazdami ogółem;2016;1686;szt.; 
0000000;POLSKA;kierujący pojazdami ogółem;2017;1603;szt.; 
0000000;POLSKA;kierujący pojazdami ogółem;2018;1592;szt.; 
0000000;POLSKA;kierujący pojazdami ogółem;2019;1655;szt.; 
0000000;POLSKA;kierujący pojazdami ogółem;2020;1656;szt.; 
0000000;POLSKA;kierujący pojazdami ogółem;2021;1602;szt.; 
0000000;POLSKA;kierujący pojazdami ogółem;2022;1415;szt.; 
0000000;POLSKA;kierujący pojazdami ogółem;2023;1331;szt.; 
0000000;POLSKA;kierujący samochodami osobowymi;2014;1311;szt.; 
0000000;POLSKA;kierujący samochodami osobowymi;2015;1119;szt.; 
0000000;POLSKA;kierujący samochodami osobowymi;2016;1138;szt.; 
0000000;POLSKA;kierujący samochodami osobowymi;2017;1097;szt.; 
0000000;POLSKA;kierujący samochodami osobowymi;2018;1038;szt.; 
0000000;POLSKA;kierujący samochodami osobowymi;2019;1092;szt.; 
0000000;POLSKA;kierujący samochodami osobowymi;2020;1075;szt.; 
0000000;POLSKA;kierujący samochodami osobowymi;2021;1066;szt.; 
0000000;POLSKA;kierujący samochodami osobowymi;2022;923;szt.; 
0000000;POLSKA;kierujący samochodami osobowymi;2023;825;szt.; 
0000000;POLSKA;kierujący motocyklami;2014;89;szt.; 
0000000;POLSKA;kierujący motocyklami;2015;84;szt.; 
0000000;POLSKA;kierujący motocyklami;2016;93;szt.; 
0000000;POLSKA;kierujący motocyklami;2017;93;szt.; 
0000000;POLSKA;kierujący motocyklami;2018;104;szt.; 
0000000;POLSKA;kierujący motocyklami;2019;109;szt.; 
0000000;POLSKA;kierujący motocyklami;2020;103;szt.; 
0000000;POLSKA;kierujący motocyklami;2021;99;szt.; 
0000000;POLSKA;kierujący motocyklami;2022;83;szt.; 
0000000;POLSKA;kierujący motocyklami;2023;96;szt.; 
0000000;POLSKA;kierujący rowerami;2014;212;szt.; 
0000000;POLSKA;kierujący rowerami;2015;177;szt.; 
0000000;POLSKA;kierujący rowerami;2016;214;szt.; 
0000000;POLSKA;kierujący rowerami;2017;192;szt.; 
0000000;POLSKA;kierujący rowerami;2018;215;szt.; 
0000000;POLSKA;kierujący rowerami;2019;243;szt.; 
0000000;POLSKA;kierujący rowerami;2020;239;szt.; 
0000000;POLSKA;kierujący rowerami;2021;180;szt.; 
0000000;POLSKA;kierujący rowerami;2022;159;szt.; 
0000000;POLSKA;kierujący rowerami;2023;176;szt.; 
0000000;POLSKA;kierujący motorowerami;2014;157;szt.; 
0000000;POLSKA;kierujący motorowerami;2015;121;szt.; 
0000000;POLSKA;kierujący motorowerami;2016;150;szt.; 
0000000;POLSKA;kierujący motorowerami;2017;135;szt.; 
0000000;POLSKA;kierujący motorowerami;2018;135;szt.; 
0000000;POLSKA;kierujący motorowerami;2019;126;szt.; 
0000000;POLSKA;kierujący motorowerami;2020;118;szt.; 
0000000;POLSKA;kierujący motorowerami;2021;94;szt.; 
0000000;POLSKA;kierujący motorowerami;2022;91;szt.; 
0000000;POLSKA;kierujący motorowerami;2023;83;szt.; 
0000000;POLSKA;kierujący samochodami ciężarowymi;2014;35;szt.; 
0000000;POLSKA;kierujący samochodami ciężarowymi;2015;33;szt.; 
0000000;POLSKA;kierujący samochodami ciężarowymi;2016;60;szt.; 
0000000;POLSKA;kierujący samochodami ciężarowymi;2017;39;szt.; 
0000000;POLSKA;kierujący samochodami ciężarowymi;2018;45;szt.; 
0000000;POLSKA;kierujący samochodami ciężarowymi;2019;45;szt.; 
0000000;POLSKA;kierujący samochodami ciężarowymi;2020;60;szt.; 
0000000;POLSKA;kierujący samochodami ciężarowymi;2021;70;szt.; 
0000000;POLSKA;kierujący samochodami ciężarowymi;2022;55;szt.; 
0000000;POLSKA;kierujący samochodami ciężarowymi;2023;51;szt.; 
0000000;POLSKA;kierujący innymi pojazdami;2014;34;szt.; 
0000000;POLSKA;kierujący innymi pojazdami;2015;41;szt.; 
0000000;POLSKA;kierujący innymi pojazdami;2016;31;szt.; 
0000000;POLSKA;kierujący innymi pojazdami;2017;47;szt.; 
0000000;POLSKA;kierujący innymi pojazdami;2018;55;szt.; 
0000000;POLSKA;kierujący innymi pojazdami;2019;40;szt.; 
0000000;POLSKA;kierujący innymi pojazdami;2020;61;szt.; 
0000000;POLSKA;kierujący innymi pojazdami;2021;93;szt.; 
0000000;POLSKA;kierujący innymi pojazdami;2022;104;szt.; 
0000000;POLSKA;kierujący innymi pojazdami;2023;100;szt.; 
0000000;POLSKA;piesi;2014;701;szt.; 
0000000;POLSKA;piesi;2015;600;szt.; 
0000000;POLSKA;piesi;2016;573;szt.; 
0000000;POLSKA;piesi;2017;518;szt.; 
0000000;POLSKA;piesi;2018;484;szt.; 
0000000;POLSKA;piesi;2019;397;szt.; 
0000000;POLSKA;piesi;2020;341;szt.; 
0000000;POLSKA;piesi;2021;295;szt.; 
0000000;POLSKA;piesi;2022;299;szt.; 
0000000;POLSKA;piesi;2023;253;szt.; 
0200000;DOLNOŚLĄSKIE;ogółem;2014;149;szt.; 
0200000;DOLNOŚLĄSKIE;ogółem;2015;139;szt.; 
0200000;DOLNOŚLĄSKIE;ogółem;2016;136;szt.; 
0200000;DOLNOŚLĄSKIE;ogółem;2017;145;szt.; 
0200000;DOLNOŚLĄSKIE;ogółem;2018;142;szt.; 
0200000;DOLNOŚLĄSKIE;ogółem;2019;121;szt.; 
0200000;DOLNOŚLĄSKIE;ogółem;2020;110;szt.; 
0200000;DOLNOŚLĄSKIE;ogółem;2021;131;szt.; 
0200000;DOLNOŚLĄSKIE;ogółem;2022;138;szt.; 
0200000;DOLNOŚLĄSKIE;ogółem;2023;114;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący pojazdami ogółem;2014;117;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący pojazdami ogółem;2015;103;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący pojazdami ogółem;2016;99;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący pojazdami ogółem;2017;113;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący pojazdami ogółem;2018;111;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący pojazdami ogółem;2019;96;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący pojazdami ogółem;2020;91;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący pojazdami ogółem;2021;104;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący pojazdami ogółem;2022;104;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący pojazdami ogółem;2023;98;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami osobowymi;2014;91;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami osobowymi;2015;76;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami osobowymi;2016;67;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami osobowymi;2017;74;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami osobowymi;2018;81;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami osobowymi;2019;69;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami osobowymi;2020;63;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami osobowymi;2021;79;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami osobowymi;2022;72;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami osobowymi;2023;67;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motocyklami;2014;7;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motocyklami;2015;5;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motocyklami;2016;5;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motocyklami;2017;8;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motocyklami;2018;11;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motocyklami;2019;7;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motocyklami;2020;4;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motocyklami;2021;7;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motocyklami;2022;9;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motocyklami;2023;11;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący rowerami;2014;6;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący rowerami;2015;7;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący rowerami;2016;11;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący rowerami;2017;16;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący rowerami;2018;10;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący rowerami;2019;9;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący rowerami;2020;9;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący rowerami;2021;5;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący rowerami;2022;6;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący rowerami;2023;14;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motorowerami;2014;8;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motorowerami;2015;11;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motorowerami;2016;5;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motorowerami;2017;6;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motorowerami;2018;7;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motorowerami;2019;6;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motorowerami;2020;10;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motorowerami;2021;4;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motorowerami;2022;4;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący motorowerami;2023;2;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami ciężarowymi;2014;1;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami ciężarowymi;2015;3;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami ciężarowymi;2016;9;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami ciężarowymi;2017;5;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami ciężarowymi;2018;1;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami ciężarowymi;2019;0;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami ciężarowymi;2020;2;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami ciężarowymi;2021;5;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami ciężarowymi;2022;6;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący samochodami ciężarowymi;2023;1;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący innymi pojazdami;2014;4;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący innymi pojazdami;2015;1;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący innymi pojazdami;2016;2;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący innymi pojazdami;2017;4;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący innymi pojazdami;2018;1;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący innymi pojazdami;2019;5;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący innymi pojazdami;2020;3;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący innymi pojazdami;2021;4;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący innymi pojazdami;2022;7;szt.; 
0200000;DOLNOŚLĄSKIE;kierujący innymi pojazdami;2023;3;szt.; 
0200000;DOLNOŚLĄSKIE;piesi;2014;32;szt.; 
0200000;DOLNOŚLĄSKIE;piesi;2015;36;szt.; 
0200000;DOLNOŚLĄSKIE;piesi;2016;37;szt.; 
0200000;DOLNOŚLĄSKIE;piesi;2017;32;szt.; 
0200000;DOLNOŚLĄSKIE;piesi;2018;31;szt.; 
0200000;DOLNOŚLĄSKIE;piesi;2019;25;szt.; 
0200000;DOLNOŚLĄSKIE;piesi;2020;19;szt.; 
0200000;DOLNOŚLĄSKIE;piesi;2021;27;szt.; 
0200000;DOLNOŚLĄSKIE;piesi;2022;34;szt.; 
0200000;DOLNOŚLĄSKIE;piesi;2023;16;szt.; 
0400000;KUJAWSKO-POMORSKIE;ogółem;2014;71;szt.; 
0400000;KUJAWSKO-POMORSKIE;ogółem;2015;67;szt.; 
0400000;KUJAWSKO-POMORSKIE;ogółem;2016;71;szt.; 
0400000;KUJAWSKO-POMORSKIE;ogółem;2017;56;szt.; 
0400000;KUJAWSKO-POMORSKIE;ogółem;2018;56;szt.; 
0400000;KUJAWSKO-POMORSKIE;ogółem;2019;61;szt.; 
0400000;KUJAWSKO-POMORSKIE;ogółem;2020;60;szt.; 
0400000;KUJAWSKO-POMORSKIE;ogółem;2021;72;szt.; 
0400000;KUJAWSKO-POMORSKIE;ogółem;2022;62;szt.; 
0400000;KUJAWSKO-POMORSKIE;ogółem;2023;50;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący pojazdami ogółem;2014;57;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący pojazdami ogółem;2015;51;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący pojazdami ogółem;2016;54;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący pojazdami ogółem;2017;47;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący pojazdami ogółem;2018;45;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący pojazdami ogółem;2019;57;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący pojazdami ogółem;2020;51;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący pojazdami ogółem;2021;60;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący pojazdami ogółem;2022;56;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący pojazdami ogółem;2023;40;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami osobowymi;2014;49;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami osobowymi;2015;40;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami osobowymi;2016;41;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami osobowymi;2017;30;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami osobowymi;2018;27;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami osobowymi;2019;42;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami osobowymi;2020;28;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami osobowymi;2021;44;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami osobowymi;2022;42;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami osobowymi;2023;29;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motocyklami;2014;4;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motocyklami;2015;2;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motocyklami;2016;3;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motocyklami;2017;3;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motocyklami;2018;5;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motocyklami;2019;5;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motocyklami;2020;5;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motocyklami;2021;4;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motocyklami;2022;4;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motocyklami;2023;3;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący rowerami;2014;1;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący rowerami;2015;4;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący rowerami;2016;5;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący rowerami;2017;7;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący rowerami;2018;3;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący rowerami;2019;6;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący rowerami;2020;5;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący rowerami;2021;5;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący rowerami;2022;5;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący rowerami;2023;3;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motorowerami;2014;3;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motorowerami;2015;4;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motorowerami;2016;3;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motorowerami;2017;6;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motorowerami;2018;8;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motorowerami;2019;2;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motorowerami;2020;5;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motorowerami;2021;4;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motorowerami;2022;4;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący motorowerami;2023;2;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami ciężarowymi;2014;0;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami ciężarowymi;2015;1;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami ciężarowymi;2016;2;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami ciężarowymi;2017;0;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami ciężarowymi;2018;1;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami ciężarowymi;2019;2;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami ciężarowymi;2020;4;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami ciężarowymi;2021;3;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami ciężarowymi;2022;0;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący samochodami ciężarowymi;2023;1;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący innymi pojazdami;2014;0;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący innymi pojazdami;2015;0;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący innymi pojazdami;2016;0;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący innymi pojazdami;2017;1;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący innymi pojazdami;2018;1;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący innymi pojazdami;2019;0;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący innymi pojazdami;2020;4;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący innymi pojazdami;2021;0;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący innymi pojazdami;2022;1;szt.; 
0400000;KUJAWSKO-POMORSKIE;kierujący innymi pojazdami;2023;2;szt.; 
0400000;KUJAWSKO-POMORSKIE;piesi;2014;14;szt.; 
0400000;KUJAWSKO-POMORSKIE;piesi;2015;16;szt.; 
0400000;KUJAWSKO-POMORSKIE;piesi;2016;17;szt.; 
0400000;KUJAWSKO-POMORSKIE;piesi;2017;9;szt.; 
0400000;KUJAWSKO-POMORSKIE;piesi;2018;11;szt.; 
0400000;KUJAWSKO-POMORSKIE;piesi;2019;4;szt.; 
0400000;KUJAWSKO-POMORSKIE;piesi;2020;9;szt.; 
0400000;KUJAWSKO-POMORSKIE;piesi;2021;12;szt.; 
0400000;KUJAWSKO-POMORSKIE;piesi;2022;6;szt.; 
0400000;KUJAWSKO-POMORSKIE;piesi;2023;10;szt.; 
0600000;LUBELSKIE;ogółem;2014;157;szt.; 
0600000;LUBELSKIE;ogółem;2015;117;szt.; 
0600000;LUBELSKIE;ogółem;2016;103;szt.; 
0600000;LUBELSKIE;ogółem;2017;109;szt.; 
0600000;LUBELSKIE;ogółem;2018;123;szt.; 
0600000;LUBELSKIE;ogółem;2019;118;szt.; 
0600000;LUBELSKIE;ogółem;2020;135;szt.; 
0600000;LUBELSKIE;ogółem;2021;103;szt.; 
0600000;LUBELSKIE;ogółem;2022;102;szt.; 
0600000;LUBELSKIE;ogółem;2023;83;szt.; 
0600000;LUBELSKIE;kierujący pojazdami ogółem;2014;117;szt.; 
0600000;LUBELSKIE;kierujący pojazdami ogółem;2015;89;szt.; 
0600000;LUBELSKIE;kierujący pojazdami ogółem;2016;78;szt.; 
0600000;LUBELSKIE;kierujący pojazdami ogółem;2017;86;szt.; 
0600000;LUBELSKIE;kierujący pojazdami ogółem;2018;80;szt.; 
0600000;LUBELSKIE;kierujący pojazdami ogółem;2019;97;szt.; 
0600000;LUBELSKIE;kierujący pojazdami ogółem;2020;121;szt.; 
0600000;LUBELSKIE;kierujący pojazdami ogółem;2021;83;szt.; 
0600000;LUBELSKIE;kierujący pojazdami ogółem;2022;92;szt.; 
0600000;LUBELSKIE;kierujący pojazdami ogółem;2023;62;szt.; 
0600000;LUBELSKIE;kierujący samochodami osobowymi;2014;89;szt.; 
0600000;LUBELSKIE;kierujący samochodami osobowymi;2015;65;szt.; 
0600000;LUBELSKIE;kierujący samochodami osobowymi;2016;55;szt.; 
0600000;LUBELSKIE;kierujący samochodami osobowymi;2017;55;szt.; 
0600000;LUBELSKIE;kierujący samochodami osobowymi;2018;56;szt.; 
0600000;LUBELSKIE;kierujący samochodami osobowymi;2019;67;szt.; 
0600000;LUBELSKIE;kierujący samochodami osobowymi;2020;79;szt.; 
0600000;LUBELSKIE;kierujący samochodami osobowymi;2021;54;szt.; 
0600000;LUBELSKIE;kierujący samochodami osobowymi;2022;65;szt.; 
0600000;LUBELSKIE;kierujący samochodami osobowymi;2023;38;szt.; 
0600000;LUBELSKIE;kierujący motocyklami;2014;6;szt.; 
0600000;LUBELSKIE;kierujący motocyklami;2015;7;szt.; 
0600000;LUBELSKIE;kierujący motocyklami;2016;7;szt.; 
0600000;LUBELSKIE;kierujący motocyklami;2017;8;szt.; 
0600000;LUBELSKIE;kierujący motocyklami;2018;4;szt.; 
0600000;LUBELSKIE;kierujący motocyklami;2019;7;szt.; 
0600000;LUBELSKIE;kierujący motocyklami;2020;3;szt.; 
0600000;LUBELSKIE;kierujący motocyklami;2021;7;szt.; 
0600000;LUBELSKIE;kierujący motocyklami;2022;5;szt.; 
0600000;LUBELSKIE;kierujący motocyklami;2023;6;szt.; 
0600000;LUBELSKIE;kierujący rowerami;2014;14;szt.; 
0600000;LUBELSKIE;kierujący rowerami;2015;10;szt.; 
0600000;LUBELSKIE;kierujący rowerami;2016;7;szt.; 
0600000;LUBELSKIE;kierujący rowerami;2017;8;szt.; 
0600000;LUBELSKIE;kierujący rowerami;2018;10;szt.; 
0600000;LUBELSKIE;kierujący rowerami;2019;10;szt.; 
0600000;LUBELSKIE;kierujący rowerami;2020;22;szt.; 
0600000;LUBELSKIE;kierujący rowerami;2021;10;szt.; 
0600000;LUBELSKIE;kierujący rowerami;2022;9;szt.; 
0600000;LUBELSKIE;kierujący rowerami;2023;11;szt.; 
0600000;LUBELSKIE;kierujący motorowerami;2014;6;szt.; 
0600000;LUBELSKIE;kierujący motorowerami;2015;3;szt.; 
0600000;LUBELSKIE;kierujący motorowerami;2016;5;szt.; 
0600000;LUBELSKIE;kierujący motorowerami;2017;10;szt.; 
0600000;LUBELSKIE;kierujący motorowerami;2018;6;szt.; 
0600000;LUBELSKIE;kierujący motorowerami;2019;8;szt.; 
0600000;LUBELSKIE;kierujący motorowerami;2020;9;szt.; 
0600000;LUBELSKIE;kierujący motorowerami;2021;5;szt.; 
0600000;LUBELSKIE;kierujący motorowerami;2022;5;szt.; 
0600000;LUBELSKIE;kierujący motorowerami;2023;2;szt.; 
0600000;LUBELSKIE;kierujący samochodami ciężarowymi;2014;2;szt.; 
0600000;LUBELSKIE;kierujący samochodami ciężarowymi;2015;1;szt.; 
0600000;LUBELSKIE;kierujący samochodami ciężarowymi;2016;2;szt.; 
0600000;LUBELSKIE;kierujący samochodami ciężarowymi;2017;3;szt.; 
0600000;LUBELSKIE;kierujący samochodami ciężarowymi;2018;1;szt.; 
0600000;LUBELSKIE;kierujący samochodami ciężarowymi;2019;1;szt.; 
0600000;LUBELSKIE;kierujący samochodami ciężarowymi;2020;6;szt.; 
0600000;LUBELSKIE;kierujący samochodami ciężarowymi;2021;6;szt.; 
0600000;LUBELSKIE;kierujący samochodami ciężarowymi;2022;3;szt.; 
0600000;LUBELSKIE;kierujący samochodami ciężarowymi;2023;3;szt.; 
0600000;LUBELSKIE;kierujący innymi pojazdami;2014;0;szt.; 
0600000;LUBELSKIE;kierujący innymi pojazdami;2015;3;szt.; 
0600000;LUBELSKIE;kierujący innymi pojazdami;2016;2;szt.; 
0600000;LUBELSKIE;kierujący innymi pojazdami;2017;2;szt.; 
0600000;LUBELSKIE;kierujący innymi pojazdami;2018;3;szt.; 
0600000;LUBELSKIE;kierujący innymi pojazdami;2019;4;szt.; 
0600000;LUBELSKIE;kierujący innymi pojazdami;2020;2;szt.; 
0600000;LUBELSKIE;kierujący innymi pojazdami;2021;1;szt.; 
0600000;LUBELSKIE;kierujący innymi pojazdami;2022;5;szt.; 
0600000;LUBELSKIE;kierujący innymi pojazdami;2023;2;szt.; 
0600000;LUBELSKIE;piesi;2014;40;szt.; 
0600000;LUBELSKIE;piesi;2015;28;szt.; 
0600000;LUBELSKIE;piesi;2016;25;szt.; 
0600000;LUBELSKIE;piesi;2017;23;szt.; 
0600000;LUBELSKIE;piesi;2018;43;szt.; 
0600000;LUBELSKIE;piesi;2019;21;szt.; 
0600000;LUBELSKIE;piesi;2020;14;szt.; 
0600000;LUBELSKIE;piesi;2021;20;szt.; 
0600000;LUBELSKIE;piesi;2022;10;szt.; 
0600000;LUBELSKIE;piesi;2023;21;szt.; 
0800000;LUBUSKIE;ogółem;2014;45;szt.; 
0800000;LUBUSKIE;ogółem;2015;38;szt.; 
0800000;LUBUSKIE;ogółem;2016;52;szt.; 
0800000;LUBUSKIE;ogółem;2017;40;szt.; 
0800000;LUBUSKIE;ogółem;2018;45;szt.; 
0800000;LUBUSKIE;ogółem;2019;52;szt.; 
0800000;LUBUSKIE;ogółem;2020;55;szt.; 
0800000;LUBUSKIE;ogółem;2021;45;szt.; 
0800000;LUBUSKIE;ogółem;2022;43;szt.; 
0800000;LUBUSKIE;ogółem;2023;40;szt.; 
0800000;LUBUSKIE;kierujący pojazdami ogółem;2014;34;szt.; 
0800000;LUBUSKIE;kierujący pojazdami ogółem;2015;26;szt.; 
0800000;LUBUSKIE;kierujący pojazdami ogółem;2016;41;szt.; 
0800000;LUBUSKIE;kierujący pojazdami ogółem;2017;35;szt.; 
0800000;LUBUSKIE;kierujący pojazdami ogółem;2018;39;szt.; 
