Kod;Nazwa;Ważniejsze przyczyny wypadków;Rok;Wartosc;Jednostka miary;Region_Type
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2020;81;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2021;88;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2022;76;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2023;87;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2014;77;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2015;102;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2016;123;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2017;100;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2018;99;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2019;77;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2020;69;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2021;59;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2022;60;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2023;56;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - pozostałe;2014;179;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - pozostałe;2015;199;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - pozostałe;2016;250;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - pozostałe;2017;223;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - pozostałe;2018;207;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - pozostałe;2019;231;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - pozostałe;2020;154;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - pozostałe;2021;143;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - pozostałe;2022;125;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina kierujących pojazdami - pozostałe;2023;122;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - ogółem;2014;122;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - ogółem;2015;83;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - ogółem;2016;105;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - ogółem;2017;97;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - ogółem;2018;82;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - ogółem;2019;62;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - ogółem;2020;52;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - ogółem;2021;43;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - ogółem;2022;38;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - ogółem;2023;42;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - nieostrożne wejście na jezdnię;2014;85;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - nieostrożne wejście na jezdnię;2015;64;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - nieostrożne wejście na jezdnię;2016;64;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - nieostrożne wejście na jezdnię;2017;63;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - nieostrożne wejście na jezdnię;2018;47;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - nieostrożne wejście na jezdnię;2019;38;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - nieostrożne wejście na jezdnię;2020;29;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - nieostrożne wejście na jezdnię;2021;27;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - nieostrożne wejście na jezdnię;2022;23;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - nieostrożne wejście na jezdnię;2023;24;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - pozostałe;2014;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - pozostałe;2015;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - pozostałe;2016;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - pozostałe;2017;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - pozostałe;2018;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - pozostałe;2019;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - pozostałe;2020;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - pozostałe;2021;16;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - pozostałe;2022;15;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pieszych - pozostałe;2023;18;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pasażerów;2014;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pasażerów;2015;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pasażerów;2016;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pasażerów;2017;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pasażerów;2018;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pasażerów;2019;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pasażerów;2020;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pasażerów;2021;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pasażerów;2022;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;wina pasażerów;2023;5;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;współwina;2014;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;współwina;2015;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;współwina;2016;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;współwina;2017;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;współwina;2018;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;współwina;2019;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;współwina;2020;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;współwina;2021;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;współwina;2022;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;współwina;2023;16;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;pozostałe przyczyny;2014;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;pozostałe przyczyny;2015;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;pozostałe przyczyny;2016;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;pozostałe przyczyny;2017;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;pozostałe przyczyny;2018;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;pozostałe przyczyny;2019;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;pozostałe przyczyny;2020;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;pozostałe przyczyny;2021;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;pozostałe przyczyny;2022;-;szt.;województwo
2600000;ŚWIĘTOKRZYSKIE;pozostałe przyczyny;2023;25;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;ogółem;2014;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;ogółem;2015;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;ogółem;2016;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;ogółem;2017;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;ogółem;2018;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;ogółem;2019;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;ogółem;2020;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;ogółem;2021;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;ogółem;2022;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;ogółem;2023;758;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - ogółem;2014;1317;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - ogółem;2015;1259;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - ogółem;2016;1331;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - ogółem;2017;1220;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - ogółem;2018;1062;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - ogółem;2019;1056;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - ogółem;2020;912;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - ogółem;2021;818;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - ogółem;2022;725;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - ogółem;2023;672;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2014;511;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2015;482;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2016;506;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2017;432;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2018;343;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2019;373;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2020;324;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2021;305;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2022;265;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2023;216;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2014;279;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2015;258;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2016;237;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2017;214;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2018;234;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2019;224;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2020;178;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2021;153;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2022;133;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2023;112;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2014;78;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2015;73;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2016;77;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2017;75;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2018;51;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2019;53;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2020;48;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2021;49;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2022;37;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2023;33;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2014;168;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2015;144;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2016;152;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2017;163;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2018;130;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2019;126;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2020;107;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2021;91;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2022;91;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2023;98;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2014;91;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2015;89;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2016;80;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2017;92;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2018;65;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2019;58;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2020;68;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2021;43;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2022;41;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2023;44;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - pozostałe;2014;190;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - pozostałe;2015;213;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - pozostałe;2016;279;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - pozostałe;2017;244;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - pozostałe;2018;239;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - pozostałe;2019;222;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - pozostałe;2020;187;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - pozostałe;2021;177;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - pozostałe;2022;158;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina kierujących pojazdami - pozostałe;2023;169;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - ogółem;2014;116;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - ogółem;2015;92;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - ogółem;2016;95;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - ogółem;2017;86;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - ogółem;2018;65;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - ogółem;2019;63;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - ogółem;2020;50;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - ogółem;2021;36;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - ogółem;2022;46;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - ogółem;2023;22;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - nieostrożne wejście na jezdnię;2014;83;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - nieostrożne wejście na jezdnię;2015;63;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - nieostrożne wejście na jezdnię;2016;60;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - nieostrożne wejście na jezdnię;2017;55;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - nieostrożne wejście na jezdnię;2018;37;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - nieostrożne wejście na jezdnię;2019;42;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - nieostrożne wejście na jezdnię;2020;33;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - nieostrożne wejście na jezdnię;2021;25;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - nieostrożne wejście na jezdnię;2022;32;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - nieostrożne wejście na jezdnię;2023;12;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - pozostałe;2014;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - pozostałe;2015;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - pozostałe;2016;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - pozostałe;2017;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - pozostałe;2018;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - pozostałe;2019;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - pozostałe;2020;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - pozostałe;2021;11;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - pozostałe;2022;14;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pieszych - pozostałe;2023;10;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pasażerów;2014;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pasażerów;2015;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pasażerów;2016;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pasażerów;2017;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pasażerów;2018;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pasażerów;2019;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pasażerów;2020;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pasażerów;2021;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pasażerów;2022;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;wina pasażerów;2023;3;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;współwina;2014;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;współwina;2015;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;współwina;2016;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;współwina;2017;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;współwina;2018;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;współwina;2019;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;współwina;2020;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;współwina;2021;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;współwina;2022;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;współwina;2023;8;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;pozostałe przyczyny;2014;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;pozostałe przyczyny;2015;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;pozostałe przyczyny;2016;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;pozostałe przyczyny;2017;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;pozostałe przyczyny;2018;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;pozostałe przyczyny;2019;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;pozostałe przyczyny;2020;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;pozostałe przyczyny;2021;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;pozostałe przyczyny;2022;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;pozostałe przyczyny;2023;53;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2014;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2015;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2016;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2017;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2018;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2019;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2020;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2021;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2022;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2023;2319;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - ogółem;2014;1940;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - ogółem;2015;1773;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - ogółem;2016;2037;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - ogółem;2017;2773;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - ogółem;2018;2842;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - ogółem;2019;3486;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - ogółem;2020;2596;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - ogółem;2021;2205;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - ogółem;2022;2126;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - ogółem;2023;2152;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2014;432;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2015;417;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2016;449;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2017;617;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2018;663;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2019;799;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2020;631;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2021;554;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2022;513;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2023;492;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2014;574;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2015;498;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2016;595;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2017;846;szt.;województwo
3000000;WIELKOPOLSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2018;874;szt.;województwo
